,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,76.032992,P76270,Free methionine-R-sulfoxide reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145593,MNXR145591_0.7655706270045919_0.7570298464754437|MNXR151716_0.6835365551469959_0.6472385917415967|MNXR151717_0.6835365551469959_0.6472385917415967,1.8.4.13;1.8.4.14;1.8.4.5,1.0,0.0,0.78563,0.757030,1,0.771329,-,-,-,-,18121.63,4.4242,42.424,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>CS(=O)CC[C@H](N)C(=O)O.[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O
2,76.032992,P20099,Biotin sulfoxide reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145593,MNXR145591_0.7655706270045919_0.7570298464754437,1.8.4.13;1.8.4.14;1.8.4.5,1.0,0.0,0.78563,0.757030,1,0.771329,-,-,-,-,85850.66,5.8077,43.115,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>CS(=O)CC[C@H](N)C(=O)O.[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O
3,65.438930,P0A744,Peptide methionine sulfoxide reductase MsrA,Escherichia coli (strain K12) OX=83333,1.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,32.7,24.5,23.0,28.1,23315.03,4.8240,40.094,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
73,52.238930,B2SC53,Peptide methionine sulfoxide reductase MsrA,Brucella abortus (strain S19) OX=430066,14.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,24017.22,5.9233,38.532,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
74,52.238930,Q48CJ2,Peptide methionine sulfoxide reductase MsrA,Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) OX=264730,14.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23408.62,5.6650,40.000,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
75,52.238930,Q93KF3,Peptide methionine sulfoxide reductase MsrA/MsrB,Campylobacter fetus OX=196,14.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,38342.35,7.1064,49.555,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
76,51.438930,P86890,Peptide methionine sulfoxide reductase msrA/msrB,Enterococcus faecalis OX=1351,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,39276.62,8.2276,50.437,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
77,51.238930,Q39Z11,Peptide methionine sulfoxide reductase MsrA,Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15) OX=269799,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,52.1,19.2,23.3,16.4,18480.44,4.9029,46.914,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
78,51.238930,Q8EVK2,Peptide methionine sulfoxide reductase MsrA,Malacoplasma penetrans (strain HF-2) OX=272633,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18579.03,4.7945,50.000,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
79,51.238930,Q9ZMK8,Peptide methionine sulfoxide reductase MsrA/MsrB,Helicobacter pylori (strain J99 / ATCC 700824) OX=85963,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,41249.07,8.2230,49.304,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
80,51.238930,C1F1B8,Peptide methionine sulfoxide reductase MsrA,Acidobacterium capsulatum (strain ATCC 51196 / DSM 11244 / BCRC 80197 / JCM 7670 / NBRC 15755 / NCIMB 13165 / 161) OX=240015,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,17807.94,5.5536,44.872,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
81,51.238930,Q7D255,Peptide methionine sulfoxide reductase MsrA,Agrobacterium fabrum (strain C58 / ATCC 33970) OX=176299,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23693.56,5.2621,42.130,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
82,51.238930,P75188,Peptide methionine sulfoxide reductase MsrA,Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) OX=272634,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18378.64,5.7004,49.045,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
83,51.238930,Q9APY4,Peptide methionine sulfoxide reductase MsrA,Corynebacterium melassecola OX=41643,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23890.51,4.5416,42.396,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
84,51.238930,Q7VI69,Peptide methionine sulfoxide reductase MsrA,Helicobacter hepaticus (strain ATCC 51449 / 3B1) OX=235279,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18816.32,5.0228,44.242,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
85,51.238930,A9WW77,Peptide methionine sulfoxide reductase MsrA,Brucella suis (strain ATCC 23445 / NCTC 10510) OX=470137,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,27.7,35.1,23.3,21.8,24017.22,5.9233,38.532,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
86,51.238930,Q5HVD4,Peptide methionine sulfoxide reductase MsrA,Campylobacter jejuni (strain RM1221) OX=195099,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,38.9,34.2,24.8,12.8,19008.67,5.2916,47.879,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
87,51.238930,Q576P8,Peptide methionine sulfoxide reductase MsrA,Brucella abortus biovar 1 (strain 9-941) OX=262698,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,27.7,35.1,23.3,21.8,24017.22,5.9233,38.532,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
88,51.238930,Q8YDE7,Peptide methionine sulfoxide reductase MsrA,Brucella melitensis biotype 1 (strain 16M / ATCC 23456 / NCTC 10094) OX=224914,15.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,24047.25,5.9233,38.991,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
89,50.438930,P0A082,Peptide methionine sulfoxide reductase MsrA 1,Staphylococcus aureus (strain N315) OX=158879,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19610.84,4.8634,50.888,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
90,50.438930,P0A3Q9,Peptide methionine sulfoxide reductase MsrA/MsrB 1,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,47.3,17.9,23.3,16.9,35702.90,4.6785,47.115,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
91,50.438930,P65446,Peptide methionine sulfoxide reductase MsrA 2,Staphylococcus aureus (strain N315) OX=158879,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,20587.94,6.8768,49.153,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
92,50.438930,P0A081,Peptide methionine sulfoxide reductase MsrA 1,Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19610.84,4.8634,50.888,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
93,50.238930,Q055M2,Peptide methionine sulfoxide reductase MsrA,Leptospira borgpetersenii serovar Hardjo-bovis (strain L550) OX=355276,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,20060.59,6.5061,48.864,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
94,50.238930,P0A083,Peptide methionine sulfoxide reductase MsrA 1,Staphylococcus aureus (strain MW2) OX=196620,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19610.84,4.8634,50.888,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
95,50.238930,A8L177,Peptide methionine sulfoxide reductase MsrA,Frankia sp. (strain EAN1pec) OX=298653,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23536.31,5.2210,37.557,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
96,50.238930,A5VKT1,Peptide methionine sulfoxide reductase MsrA,Limosilactobacillus reuteri (strain DSM 20016) OX=557436,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19987.18,4.8999,49.714,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
